,country_x,iso_a3,average_temperature_celsius,comorbidity_mortality_rate,cumulative_persons_fully_vaccinated,cumulative_persons_vaccinated,cumulative_tested,diabetes_prevalence,elevation_m,gdp_per_capita_usd,gdp_usd,human_capital_index,international_travel_controls,latitude,population_density,smoking_prevalence,stay_at_home_requirements,testing_policy,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t157,t158,t159,t160,t161,t162,t163,t164,t165,t166,t167,t168,t169,t170,t171,t172,t173,t174,t175,t176,t177,t178,t179,t180,t181,t182,t183,t184,t185,t186,t187,t188,t189,t190,t191,t192,t193,t194,t195,t196,t197,t198,t199,t200,t201,t202,t203,t204,t205,t206,t207,t208,t209,t210,t211,t212,t213,t214,t215,t216,t217,t218,t219,t220,t221,t222,t223,t224,t225,t226,t227,t228,t229,t230,t231,t232,t233,t234,t235,t236,t237,t238,t239,t240,t241,t242,t243,t244,t245,t246,t247,t248,t249,t250,t251,t252,t253,t254,t255,t256,t257,t258,t259,t260,t261,t262,t263,t264,t265,t266,t267,t268,t269,t270,t271,t272,t273,t274,t275,t276,t277,t278,t279,t280,t281,t282,t283,t284,t285,t286,t287,t288,t289,t290,t291,t292,t293,t294,t295,t296,t297,t298,t299,t300,t301,t302,t303,t304,t305,t306,t307,t308,t309,t310,t311,t312,t313,t314,t315,t316,t317,t318,t319,t320,t321,t322,t323,t324,t325,t326,t327,t328,t329,t330,t331,t332,t333,t334,t335,t336,t337,t338,t339,t340,t341,t342,t343,t344,t345,t346,t347,t348,t349,t350,t351,t352,t353,t354,t355,t356,t357,t358,t359,t360,t361,t362,t363,t364,t365,t366,t367,t368,t369,t370,t371,t372,t373,t374,t375,t376,t377,t378,t379,t380,t381,t382,t383,t384,t385,t386,t387,t388,t389,t390,t391,t392,t393,t394,t395,t396,t397,t398,t399,t400,t401,t402,t403,t404,t405,t406,t407,t408,t409,t410,t411,t412,t413,t414,t415,t416,t417,t418,t419,t420,t421,t422,t423,t424,t425,t426,t427,t428,t429,t430,t431,t432,t433,t434,t435,t436,t437,t438,t439,t440,t441,t442,t443,t444,t445,t446,t447,t448,t449,t450,t451,t452,t453,t454,t455,t456,t457,t458,t459,t460,t461,t462,t463,t464,t465,t466,t467,t468,t469,t470,t471,t472,t473,t474,t475,t476,t477,t478,t479,t480,t481,t482,t483,t484,t485,t486,t487,t488,t489,t490,t491,t492,t493,t494,t495,t496,t497,t498,t499,t500,t501,t502,t503,t504,t505,t506,t507,t508,t509,t510,t511,t512,t513,t514,t515,t516,t517,t518,t519,t520,t521,t522,t523,t524,t525,t526,t527,t528,t529,t530,t531,t532,t533,t534,t535,t536,t537,t538,t539,t540,t541,t542,t543,t544,t545,t546,t547,t548,t549,t550,t551,t552,t553,t554,t555,t556,t557,t558,t559,t560,t561,t562,t563,t564,t565,t566,t567,t568,t569,t570,t571,t572,t573,t574,t575,t576,t577,t578,t579,t580,t581,t582,t583,t584,t585,t586,t587,t588,t589,t590,t591,t592,t593,t594,t595,t596,t597,t598,t599,start,labels
0,Afghanistan,AFG,16.720116,29.8,1957934.0,2077723.5,,9.2,1840.9117,502.0,19101354000.0,0.389,,34.418205,59.627,,,,-0.6032361227004135,-0.6150882961767462,-0.6150882961767462,-0.6150882961767462,-0.6150882961767462,-0.6150882961767462,-0.6150882961767462,-0.6150882961767462,-0.6150882961767462,-0.6150882961767462,-0.6150882961767462,-0.6150882961767462,-0.6079769920909466,-0.6150882961767462,-0.6150882961767462,-0.6150882961767462,-0.6079769920909466,-0.6150882961767462,-0.6150882961767462,-0.6079769920909466,-0.600865688005147,-0.6032361227004135,-0.6127178614814797,-0.6150882961767462,-0.6150882961767462,-0.6150882961767462,-0.6150882961767462,-0.5913839492240808,-0.600865688005147,-0.6103474267862131,-0.5392343859282169,-0.600865688005147,-0.5890135145288143,-0.5795317757477481,-0.5961248186146139,-0.6150882961767462,-0.491825692022886,-0.5534569940998162,-0.513159604280285,-0.5344935165376838,-0.6127178614814797,-0.5463456900140166,-0.5250117777566177,-0.54397525531875,-0.4823439532418199,-0.5653091675761489,-0.4325648246412226,-0.6150882961767462,-0.5344935165376838,-0.491825692022886,-0.4776030838512868,-0.3661926531737594,-0.5581978634903493,-0.4941961267181526,-0.4657509103749541,-0.5558274287950826,-0.4657509103749541,-0.54397525531875,-0.4586396062891545,-0.4159717817743568,-0.4965665614134192,-0.368563087869026,-0.2998204817062962,-0.4538987368986214,-0.2073735285909011,-0.3211543939636951,-0.6150882961767462,0.2003412389949439,0.0913012430126831,-0.6150882961767462,-0.6150882961767462,-0.6150882961767462,1.1745898987494925,-0.2168552673719672,-0.2097439632861677,-0.6150882961767462,1.373706413151882,0.0059655939830875,0.1031534164890157,-0.6150882961767462,0.2667134104624071,1.0774020762435643,0.2121934124712767,-0.0627770121796421,0.4207916656547322,0.7668751311636474,0.546424704503859,0.6436125270097872,0.6649464392671861,1.1295516395394285,1.0821429456340974,0.5985742677997229,1.131922074234695,0.6839099168293183,0.8948786047080406,0.90910121287964,1.243332504912222,0.9280646904417722,0.9399168639181048,1.1437742477110275,1.2219985926548231,0.8640629536695758,1.9402403053205848,0.7645046964683807,1.259925547779088,0.7479116536015151,0.1078942858795489,1.5657116234684718,1.1579968558826268,0.9399168639181048,0.7028733943914507,0.9588803414802374,1.1888125069210915,-0.3638222184784928,2.326621160649032,0.4824229677316624,0.6673168739624527,0.3781238411399345,0.6554647004861198,0.1197464593558815,0.1861186308233446,-0.2381891796293662,0.6530942657908533,-0.4136013470790902,0.2287864553381425,0.2169342818618097,0.0272995062404864,-0.3282656980494947,0.3401968860156698,0.0012247245925545,0.1007829817937492,0.2098229777760101,0.0462629838026187,-0.3472291756116271,0.1434508063085469,-0.1172970101707726,-0.4752326491560202,0.6673168739624527,-0.2429300490198992,-0.3780448266500921,-0.6056065573956801,0.0604855919742179,-0.1410013571234379,-0.3069317857920958,-0.2381891796293662,-0.4728622144607537,-0.1741874428571695,-0.5344935165376838,-0.3638222184784928,-0.3495996103068935,-0.1694465734666365,-0.4586396062891545,-0.4847143879370865,-0.3282656980494947,-0.3638222184784928,-0.3661926531737594,-0.3709335225642924,-0.4467874328128218,-0.6150882961767462,-0.2168552673719672,-0.6150882961767462,-0.6150882961767462,-0.5273822124518842,-0.4207126511648899,-0.4562691715938879,-0.517900473670818,-0.430194389945956,-0.5226413430613511,-0.6150882961767462,-0.1054448366944398,-0.4349352593364891,-0.4278239552506894,-0.5984952533098804,-0.3306361327447613,-0.5084187348897519,-0.6150882961767462,-0.6079769920909466,-0.6150882961767462,-0.2358187449340996,-0.3851561307358917,-0.5250117777566177,-0.4752326491560202,-0.5060483001944853,-0.4467874328128218,-0.513159604280285,-0.5771613410524816,-0.5890135145288143,-0.6079769920909466,-0.6150882961767462,-0.570050036966682,-0.5344935165376838,-0.5036778654992189,-0.5084187348897519,-0.6150882961767462,-0.5771613410524816,-0.3922674348216913,-0.3875265654311582,-0.5534569940998162,-0.5581978634903493,-0.548716124709283,-0.5344935165376838,-0.5321230818424173,-0.4373056940317556,-0.4823439532418199,-0.513159604280285,-0.5202709083660846,-0.5747909063572151,-0.5890135145288143,-0.5297526471471508,-0.3187839592684285,-0.54397525531875,-0.5629387328808824,-0.4989369961086857,-0.5558274287950826,-0.5771613410524816,-0.600865688005147,-0.5321230818424173,-0.5866430798335477,-0.5795317757477481,-0.5819022104430147,-0.5747909063572151,-0.6032361227004135,-0.5984952533098804,-0.5107891695850184,-0.4230830858601564,-0.4633804756796876,-0.4681213450702206,-0.4538987368986214,-0.4325648246412226,-0.5913839492240808,-0.3875265654311582,-0.4467874328128218,-0.4776030838512868,-0.4586396062891545,-0.5392343859282169,-0.5036778654992189,-0.4538987368986214,-0.4752326491560202,-0.4088604776885571,-0.4064900429932906,-0.6150882961767462,-0.4989369961086857,-0.3401178715258274,-0.4704917797654872,-0.4230830858601564,-0.461010040984421,-0.368563087869026,-0.3898970001264248,-0.3472291756116271,-0.3235248286589616,-0.4586396062891545,-0.399378738907491,-0.4349352593364891,-0.3021909164015628,-0.3898970001264248,-0.4112309123838236,-0.3282656980494947,-0.5202709083660846,-0.4776030838512868,-0.316413524573162,-0.2879683082299635,-0.2215961367625003,-0.2690048306678312,-0.1741874428571695,-0.202632659200368,-0.4586396062891545,-0.1291491836471053,-0.2287074408483,-0.0817404897417744,-0.0864813591323075,0.2785655839387398,-0.1054448366944398,-0.4728622144607537,-0.1338900530376383,0.0533742878884184,0.0723377654505507,-0.1125561407802394,-0.0793700550465078,-0.3235248286589616,-0.3140430898778955,-0.0248500570553774,0.0557447225836849,-0.0959630979133736,0.0083360286783541,0.0438925491073522,-0.3069317857920958,-0.0153683182743112,0.0012247245925545,-0.058036142789109,-0.0698883162654417,-0.202632659200368,-0.1101857060849729,-0.4420465634222887,-0.316413524573162,0.1458212410038134,-0.114926575475506,-0.0959630979133736,-0.0841109244370409,0.0367812450215526,-0.0129978835790447,-0.4254535205554229,-0.2784865694488974,-0.1172970101707726,-0.1836691816382357,0.0652264613647511,-0.0509248387033094,-0.2144848326767007,-0.4159717817743568,-0.2381891796293662,-0.2832274388394304,-0.1812987469429691,-0.6150882961767462,-0.1812987469429691,-0.4420465634222887,-0.3235248286589616,-0.1410013571234379,-0.373303957259559,-0.3922674348216913,-0.373303957259559,-0.3187839592684285,-0.4538987368986214,-0.404119608298024,-0.4989369961086857,-0.5060483001944853,-0.3638222184784928,-0.4136013470790902,-0.4823439532418199,-0.3614517837832263,-0.5060483001944853,-0.430194389945956,-0.4278239552506894,-0.2903387429252301,-0.3187839592684285,-0.4254535205554229,-0.4349352593364891,-0.5297526471471508,-0.4325648246412226,-0.430194389945956,-0.368563087869026,-0.5273822124518842,-0.5013074308039522,-0.4515283022033548,-0.5795317757477481,-0.5297526471471508,-0.4681213450702206,-0.4894552573276196,-0.4799735185465534,-0.5344935165376838,-0.461010040984421,-0.6032361227004135,-0.5581978634903493,-0.5558274287950826,-0.5724204716619484,-0.5724204716619484,-0.5558274287950826,-0.548716124709283,-0.570050036966682,-0.5629387328808824,-0.6056065573956801,-0.5629387328808824,-0.5747909063572151,-0.5724204716619484,-0.6032361227004135,-0.5581978634903493,-0.5842726451382811,-0.5463456900140166,-0.5724204716619484,-0.5771613410524816,-0.5771613410524816,-0.5890135145288143,-0.5984952533098804,-0.570050036966682,-0.5534569940998162,-0.5890135145288143,-0.6032361227004135,-0.491825692022886,-0.5842726451382811,-0.5984952533098804,-0.5463456900140166,-0.6150882961767462,-0.5724204716619484,-0.5605682981856158,-0.5155300389755515,-0.6150882961767462,-0.5534569940998162,-0.6150882961767462,-0.5913839492240808,-0.5653091675761489,-0.548716124709283,-0.5558274287950826,-0.5581978634903493,-0.5913839492240808,-0.4965665614134192,-0.5581978634903493,-0.5795317757477481,-0.5344935165376838,-0.548716124709283,-0.5297526471471508,-0.6056065573956801,-0.548716124709283,-0.4681213450702206,-0.4491578675080883,-0.4657509103749541,-0.4847143879370865,-0.5605682981856158,-0.4230830858601564,-0.517900473670818,-0.4681213450702206,-0.3922674348216913,-0.4491578675080883,-0.4349352593364891,-0.3187839592684285,-0.5771613410524816,-0.4207126511648899,-0.3258952633542282,-0.311672655182629,-0.5155300389755515,-0.430194389945956,-0.3567109143926932,-0.4444169981175553,-0.3661926531737594,-0.285597873534697,-0.1955213551145684,-0.3827856960406252,-0.0698883162654417,-0.1694465734666365,-0.3472291756116271,-0.2073735285909011,-0.1172970101707726,-0.2713752653630977,-0.1267787489518387,-0.2144848326767007,-0.1552239652950372,-0.1812987469429691,-0.1931509204193018,0.0083360286783541,-0.0604065774843756,0.2501203675955413,0.0794490695363503,0.0960421124032161,-0.4088604776885571,-0.0912222285228405,0.1908595002138778,0.1315986328322143,0.1600438491754127,0.1197464593558815,-0.4799735185465534,-0.4444169981175553,-0.3448587409163605,-0.0912222285228405,0.1031534164890157,0.4587186207789969,0.5819812249328571,0.3473081901014694,-0.0414430999222432,0.6815394821340519,0.8735446924506417,1.3760768478471483,0.8616925189743091,1.1959238110068913,1.710308139879731,0.9256942557465055,1.937869870625319,2.0848368217318445,1.871497699157856,1.9757968257495837,2.9618976589804644,2.549442022004086,2.374029854554362,3.217904606069251,2.9050072262940674,3.471541118462771,3.751252412504223,3.708584587989425,1.812236831776192,2.0421689972170465,3.17049591216392,3.68488024103676,-0.5771613410524816,7.072231420572648,4.606979337495444,3.6208785042645633,2.667963756767413,4.11629935557527,3.7631045859805554,4.618831510971777,3.118346348868056,4.268007176072328,3.016417656971595,1.982908129835383,3.0140472222763286,2.7201133200632777,2.942934181418332,3.075678524353258,3.983555012640344,2.535219413832487,2.3787707239448954,2.2033585564951714,3.004565483495262,3.075678524353258,1.9734263910543168,2.876562009950869,2.2080994258857047,1.2836298947317533,1.9331290012347857,2.314768987172699,1.172219464054226,2.2531376850957687,2.22469246875257,2.1654316013709067,0.2809360186340063,1.5111916254773412,1.5538594499921392,0.2098229777760101,0.3828647105304677,-0.0082570141885116,-0.0769996203512413,-0.1291491836471053,0.3662716676636019,1.098735988500963,0.6744281780482523,0.437384708521598,0.634130788228721,0.8806559965364413,0.2074525430807436,0.5322020963322597,0.7763568699447133,0.2406386288144751,0.3994577533973334,0.4492368819979308,0.4041986227878664,-0.0983335326086402,0.1434508063085469,-0.058036142789109,0.0438925491073522,0.029669940935753,-0.1244083142565721,-0.2097439632861677,-0.3970083042122244,-0.3567109143926932,-0.3756743919548256,-0.3306361327447613,-0.5013074308039522,-0.5273822124518842,-0.4989369961086857,-0.5819022104430147,-0.4444169981175553,-0.4325648246412226,-0.4681213450702206,-0.3780448266500921,-0.2879683082299635,-0.5036778654992189,-0.5534569940998162,-0.342488306221094,-0.4444169981175553,-0.5202709083660846,-0.5060483001944853,-0.4515283022033548,-0.5676796022714153,-0.548716124709283,-0.3519700450021601,-0.3970083042122244,-0.3543404796974266,-0.368563087869026,-0.3258952633542282,-0.5676796022714153,-0.5961248186146139,-0.368563087869026,-0.4112309123838236,-0.3709335225642924,-0.430194389945956,-0.316413524573162,-0.6150882961767462,-0.6150882961767462,-0.3827856960406252,-0.3140430898778955,-0.5084187348897519,-0.513159604280285,-0.2358187449340996,-0.6150882961767462,-0.6150882961767462,-0.3495996103068935,-0.5653091675761489,-0.5321230818424173,-0.5060483001944853,-0.5747909063572151,-0.6150882961767462,-0.6150882961767462,-0.3875265654311582,-0.5629387328808824,-0.4467874328128218,-0.4989369961086857,-0.570050036966682,-0.5724204716619484,-0.5155300389755515,-0.5392343859282169,-0.4752326491560202,-0.548716124709283,-0.4847143879370865,-0.600865688005147,2/23/20,6
1,Albania,ALB,14.793224,17.0,654580.9,755838.6,515812.03,9.0,,5352.0,15278078000.0,0.621,1.0,41.0,99.6,28.7,2.0,2.0,-0.9300604995013818,-0.9117782138280992,-0.9300604995013818,-0.902637070991458,-0.9056841186036716,-0.9209193566647406,-0.9239664042769544,-0.9087311662158856,-0.9239664042769544,-0.9239664042769544,-0.9209193566647406,-0.9178723090525268,-0.9178723090525268,-0.8965429757670303,-0.8904488805426028,-0.8782606900937479,-0.8660724996448929,-0.850837261583824,-0.8995900233792442,-0.902637070991458,-0.8904488805426028,-0.902637070991458,-0.875213642481534,-0.8874018329303892,-0.8813077377059616,-0.8538843091960376,-0.8477902139716101,-0.850837261583824,-0.8874018329303892,-0.9178723090525268,-0.8843547853181754,-0.9087311662158856,-0.9148252614403132,-0.8843547853181754,-0.8965429757670303,-0.8721665948693204,-0.9117782138280992,-0.8782606900937479,-0.863025452032679,-0.8721665948693204,-0.9087311662158856,-0.8934959281548167,-0.8691195472571065,-0.8599784044204652,-0.8599784044204652,-0.8477902139716101,-0.8904488805426028,-0.8325549759105413,-0.8934959281548167,-0.9056841186036716,-0.8934959281548167,-0.8874018329303892,-0.9148252614403132,-0.9087311662158856,-0.9148252614403132,-0.9178723090525268,-0.9117782138280992,-0.8843547853181754,-0.8995900233792442,-0.9056841186036716,-0.9117782138280992,-0.9178723090525268,-0.8995900233792442,-0.9239664042769544,-0.9239664042769544,-0.9239664042769544,-0.8813077377059616,-0.8813077377059616,-0.8843547853181754,-0.8965429757670303,-0.9300604995013818,-0.9331075471135956,-0.8904488805426028,-0.9209193566647406,-0.8995900233792442,-0.9117782138280992,-0.9087311662158856,-0.9178723090525268,-0.8599784044204652,-0.8721665948693204,-0.8569313568082515,-0.8660724996448929,-0.8660724996448929,-0.8904488805426028,-0.9178723090525268,-0.8721665948693204,-0.875213642481534,-0.8965429757670303,-0.8904488805426028,-0.875213642481534,-0.8934959281548167,-0.8843547853181754,-0.8264608806861138,-0.8081785950128313,-0.8020844997884038,-0.8416961187471826,-0.7898963093395486,-0.7624728808296247,-0.7259083094830595,-0.6862966905242807,-0.7838022141151211,-0.7350494523197009,-0.7838022141151211,-0.7746610712784797,-0.719814214258632,-0.8356020235227551,-0.7777081188906936,-0.7320024047074871,-0.6984848809731357,-0.7015319285853494,-0.7502846903807696,-0.7167671666464183,-0.7411435475441284,-0.7259083094830595,-0.7990374521761899,-0.6862966905242807,-0.6619203096265703,-0.7320024047074871,-0.7106730714219908,-0.719814214258632,-0.7106730714219908,-0.7289553570952734,-0.6862966905242807,-0.6619203096265703,-0.6527791667899292,-0.6832496429120668,-0.5796500240967988,-0.643638023953288,-0.6771555476876393,-0.6344968811166465,-0.7685669760540522,-0.6253557382800053,-0.6862966905242807,-0.6893437381364944,-0.5735559288723713,-0.7289553570952734,-0.6070734526067226,-0.6192616430555777,-0.7320024047074871,-0.5522265955868749,-0.5796500240967988,-0.5796500240967988,-0.6070734526067226,-0.655826214402143,-0.6954378333609219,-0.5705088812601576,-0.5613677384235162,-0.6284027858922191,-0.5400384051380199,-0.512614976628096,-0.5491795479746611,-0.524803167076951,-0.5583206908113024,-0.5217561194647372,-0.5552736431990888,-0.5095679290158822,-0.5065208814036685,-0.4669092624448894,-0.4912856433425995,-0.5004267861792409,-0.5705088812601576,-0.5735559288723713,-0.4638622148326757,-0.4547210719960344,-0.4638622148326757,-0.473003357669317,-0.4608151672204619,-0.473003357669317,-0.3937801197517591,-0.4669092624448894,-0.4242505958738967,-0.4608151672204619,-0.5948852621578676,-0.680202595299853,-0.6284027858922191,-0.5308972623013786,-0.6527791667899292,-0.5644147860357299,-0.5826970717090126,-0.5613677384235162,-0.524803167076951,-0.4699563100571032,-0.4760504052815308,-0.4882385957303858,-0.4760504052815308,-0.4608151672204619,-0.4455799291593931,-0.4364387863227518,-0.4242505958738967,-0.4272976434861105,-0.473003357669317,-0.4973797385670271,-0.5339443099135923,-0.5552736431990888,-0.4699563100571032,-0.4516740243838206,-0.4790974528937445,-0.5369913575258061,-0.5674618336479438,-0.5278502146891648,-0.5583206908113024,-0.6070734526067226,-0.6131675478311502,-0.5339443099135923,-0.5491795479746611,-0.5369913575258061,-0.4577681196082482,-0.4516740243838206,-0.473003357669317,-0.4821445005059583,-0.4973797385670271,-0.4547210719960344,-0.4425328815471793,-0.421203548261683,-0.4272976434861105,-0.433391738710538,-0.4242505958738967,-0.4151094530372554,-0.381591929302904,-0.3176039294464149,-0.1530633583868716,-0.0555578347960311,-0.1043105965914513,-0.0799342156937412,-0.0372755491227485,-0.0189932634494659,-0.031181453898321,-0.0159462158372522,-0.003758025388397,-0.0159462158372522,-0.0250873586738934,-0.0586048824082449,-0.0707930728570999,0.0114772126726717,-0.0982165013670238,0.0358535935703818,-0.2018161201822918,0.0602299744680919,0.0419476887948093,0.2247705455276352,0.2704762597108417,0.346652450016186,0.5538516876467219,0.5721339733200045,0.5904162589932872,0.6635454016864175,0.7793332109505406,0.6086985446665698,0.3131349262818345,0.5568987352589357,0.6848747349719138,0.8829328297658087,0.8981680678268775,1.1784964481505438,1.2302962575581775,1.4588248284742105,1.6111772090848984,1.309519495475736,0.7854273061749683,1.4862482569841342,1.330848828761232,1.0261440675398557,1.0627086388864206,1.0291911151520694,0.7244863539306929,1.6081301614726846,0.761050925277258,1.5989890186360436,1.2120139718848952,1.4466366380253552,1.5045305426574167,1.641647685207036,1.6233653995337536,1.1815434957627575,1.358272257271156,1.355225209658942,1.7239179707368075,1.5075775902696305,1.7422002564100905,1.4649189236986375,1.0779438769474896,1.5289069235551267,1.0048147342543592,1.4618718760864242,0.8311330203581746,0.7031570206451965,0.4685343545047364,0.3496994976283998,0.2491469264253453,0.5965103542177148,0.617839687503211,0.7488627348284029,0.2064882598543526,0.5843221637688596,0.0328065459581681,0.8128507346848921,0.8341800679703884,0.8585564488680987,-0.9361545947258094,1.120602543518482,0.4258756879337437,-0.3724507864662628,1.074896829335276,1.2729549241291704,1.187637590987185,1.114508448294055,1.0596615912742071,0.7762861633383268,0.2095353074665664,1.0627086388864206,1.2181080671093227,1.074896829335276,1.0170029247032144,0.8341800679703884,0.5081459734635155,-0.0464166919593897,0.8494153060314572,1.1053673054574136,1.1297436863551236,1.3156135907001634,1.4588248284742105,1.6020360662482571,0.7031570206451965,1.7422002564100905,1.733059113573449,1.7665766373078005,1.7940000658177244,1.8092353038787932,1.733059113573449,1.6995415898390975,1.934164255979557,2.132222350773452,2.269339493323072,2.3820802549749813,2.507009207075746,2.488726921402463,1.967681779713909,2.839137396807046,2.5466208260345247,2.4308330167704013,2.2906688266085684,2.5740442545444484,2.379033207362768,1.425307304739859,1.5045305426574167,2.3394215884039884,2.4521623500558976,2.3272333979551334,2.577091302156662,2.671549778135289,2.229727874364293,2.174881017344445,2.174881017344445,2.0682343509169634,1.854941018062,2.0682343509169634,1.9646347321016957,1.3917897810055075,1.7818118753688696,1.656882923268105,1.6446947328192498,1.4405425428009275,1.4314013999642865,1.5593773996772644,1.1449789244161928,0.9804383533566492,0.9865324485810768,0.8981680678268775,1.138884829191765,1.190684638599399,1.0535674960497796,0.7183922587062653,0.5111930210757292,0.4228286403215301,0.8616034964803122,0.5690869257077907,0.6452631160131349,1.071849781723062,0.112029783875726,-0.0128991682250384,0.4289227355459575,0.5020518782390879,0.4319697831581714,0.358840640465041,0.5660398780955771,-0.0677460252448861,-0.0098521206128245,0.3862640689749648,0.1272650219367948,0.0876534029780158,0.1028886410390846,0.124217974324581,-0.1317340251013753,-0.5065208814036685,-0.1561104059990853,0.0297594983459543,-0.0646989776326724,0.1607825456711463,-0.2109572630189332,-0.5552736431990888,-0.2231454534677882,-0.3054157389975599,-0.421203548261683,-0.3907330721395453,-0.4821445005059583,-0.5156620242403097,-0.6314498335044328,-0.485191548118172,-0.5156620242403097,-0.5278502146891648,-0.4608151672204619,-0.512614976628096,-0.5461325003624473,-0.7259083094830595,-0.5400384051380199,-0.5613677384235162,-0.576602976484585,-0.6070734526067226,-0.6314498335044328,-0.7746610712784797,-0.8203667854616863,-0.7807551665029073,-0.655826214402143,-0.6588732620143567,-0.7320024047074871,-0.6649673572387842,-0.7624728808296247,-0.8447431663593965,-0.7838022141151211,-0.8081785950128313,-0.7990374521761899,-0.7868492617273349,-0.8173197378494724,-0.8234138330739,-0.8843547853181754,-0.8173197378494724,-0.863025452032679,-0.8660724996448929,-0.8295079282983276,-0.8660724996448929,-0.8356020235227551,-0.9178723090525268,-0.8934959281548167,-0.8904488805426028,-0.875213642481534,-0.8721665948693204,-0.8995900233792442,-0.8995900233792442,-0.9178723090525268,-0.8691195472571065,-0.8934959281548167,-0.9087311662158856,-0.8995900233792442,-0.9300604995013818,-0.9209193566647406,-0.9209193566647406,-0.8965429757670303,-0.8813077377059616,-0.902637070991458,-0.902637070991458,-0.8995900233792442,-0.9056841186036716,-0.9300604995013818,-0.9117782138280992,-0.9148252614403132,-0.9209193566647406,-0.927013451889168,-0.9239664042769544,-0.9300604995013818,-0.9361545947258094,-0.9178723090525268,-0.9331075471135956,-0.9300604995013818,-0.9148252614403132,-0.927013451889168,-0.927013451889168,-0.9331075471135956,-0.9331075471135956,-0.9148252614403132,-0.9300604995013818,-0.927013451889168,-0.9117782138280992,-0.9331075471135956,-0.9300604995013818,-0.9148252614403132,-0.8965429757670303,-0.9117782138280992,-0.8904488805426028,-0.9148252614403132,-0.9209193566647406,-0.9209193566647406,-0.902637070991458,-0.9117782138280992,-0.8965429757670303,-0.8813077377059616,-0.8813077377059616,-0.8721665948693204,-0.902637070991458,-0.8051315474006174,-0.8660724996448929,-0.8325549759105413,-0.8416961187471826,-0.8599784044204652,-0.8691195472571065,-0.8874018329303892,-0.8416961187471826,-0.8447431663593965,-0.7929433569517624,-0.8234138330739,-0.7990374521761899,-0.8142726902372588,-0.8599784044204652,-0.7380964999319146,-0.6344968811166465,-0.5339443099135923,-0.4821445005059583,-0.512614976628096,-0.381591929302904,-0.7259083094830595,-0.2658041200387809,-0.0646989776326724,-0.1012635489792376,0.2186764503032078,0.3131349262818345,0.2735233073230556,-0.3267450722830562,0.4380638783825988,0.5172871163001568,0.6544042588497764,0.6940158778085552,1.068802734110848,0.6909688301963415,0.2735233073230556,1.501483495045203,1.6355535899826088,1.7696236849200144,1.8701762561230684,1.821423494327648,1.4039779714543623,0.5447105448100806,2.2754335885475,2.0560461604681084,1.6629770184925328,1.790953018205511,2.062140255692536,1.7940000658177244,0.593463306605501,1.318660638312377,2.3516097788528434,2.1047989222635284,2.04081092240704,1.7117297802879528,1.6964945422268838,0.3131349262818345,2.095657779426888,2.086516636590246,1.934164255979557,1.9859640653871915,1.6507888280436775,1.4405425428009275,0.4380638783825988,1.7208709231245942,1.5624244472894782,1.4039779714543623,1.5807067329627609,1.087085019784131,0.7062040682574102,-0.0372755491227485,0.8737916869291673,1.1358377815795513,1.1023202578451998,1.035285210376497,0.7366745443795479,0.4868166401780191,-0.9361545947258094,1.5746126377383336,0.8067566394604645,0.6879217825841276,0.4197815927093163,0.5111930210757292,0.0541358792436644,-0.3419803103441251,0.5904162589932872,0.6117455922787837,0.5721339733200045,0.4075934022604613,0.3679817833016822,0.3893111165871787,-0.2749452628754222,0.9408267343978702,1.071849781723062,0.7884743537871819,0.8737916869291673,0.9804383533566492,0.4167345450971025,-0.1317340251013753,1.0444263532131384,1.111461400681841,0.8646505440925261,0.4868166401780191,3/8/20,4
